item,itemLabel,startDate,endDate,sourceDate,psid
Q18615762,Oscar Moncada Reyes,1999,2001,2022-08-22,Q18615762-C21A0743-EDCD-4EFE-BA71-C1D87C6E4C63
Q356647,Arnoldo Alemán Lacayo,2002,2002,2022-08-22,Q356647-9F00A896-4C99-4792-A08A-7B1B64CFF303
Q113577117,Jaime Cuadra Somarriba,2003,2003,2022-08-22,Q113577117-2277DC03-8FDE-4D89-AF19-5230008AD8DC
Q113577115,Carlos Antonio Noguera Pastora,2004,2004,2022-08-22,Q113577115-7A5B6760-72DA-4BF1-ACB9-E8BA1E24E6D6
Q62594843,René Nuñez Tellez,2005,2005,2022-08-22,Q62594843-C41960C3-DB6F-4CB3-ADA7-F2C05BEF4236
Q113577116,Eduardo Goméz López,2006,2006,2022-08-22,Q113577116-6A106695-6375-4383-BE59-68516E4941B2
Q62594843,René Nuñez Tellez,2007-01,2016-09,2022-08-22,Q62594843-566D7AAC-A517-4710-81BF-9C6672870368
Q107316535,Iris Marina Montenegro Blandón,2016-09,2017-01,2022-08-22,Q107316535-AB44741F-BF5F-441E-8950-E231955DE036
Q28173996,Gustavo Porras Cortés,2017-01,,2022-08-22,Q28173996-60AE20FD-2F8F-4FC4-A6CB-D2CC67499CAC
